"acceptedScientificName","LON","LAT"
"""Jarava ichu Ruiz & Pav.""",-78.866667,-2.25
"""Jarava ichu Ruiz & Pav.""",-78.716667,-1.833333
"""Jarava ichu Ruiz & Pav.""",-68.666667,-16.55
"""Jarava ichu Ruiz & Pav.""",-77.283333,-10.133333
"""Jarava ichu Ruiz & Pav.""",-78.4333,-0.66667
"""Jarava ichu Ruiz & Pav.""",-78.783,-2.966
"""Jarava ichu Ruiz & Pav.""",-79.3,-4
"""Jarava ichu Ruiz & Pav.""",-78.783333,-2.966667
"""Jarava ichu Ruiz & Pav.""",-78.78333,-2.96666
"""Jarava ichu Ruiz & Pav.""",-77.666667,-9.083333
"""Jarava ichu Ruiz & Pav.""",-78.333,0.3
"""Jarava ichu Ruiz & Pav.""",-78.55,-0.683
"""Jarava ichu Ruiz & Pav.""",-78.33333,0.3
"""Jarava ichu Ruiz & Pav.""",-78.55,-0.68333
"""Jarava ichu Ruiz & Pav.""",-68.033333,-16.633333
"""Jarava ichu Ruiz & Pav.""",-79.984953,-3.961319
"""Jarava ichu Ruiz & Pav.""",-77.333333,-9.733333
"""Jarava ichu Ruiz & Pav.""",-78.85,-1.4
"""Jarava ichu Ruiz & Pav.""",-79.05,-1.6
"""Jarava ichu Ruiz & Pav.""",-79.211944,-4.037222
"""Jarava ichu Ruiz & Pav.""",-78.383,-0.083
"""Jarava ichu Ruiz & Pav.""",-78.6,-0.066
"""Jarava ichu Ruiz & Pav.""",-78.383333,-0.083333
"""Jarava ichu Ruiz & Pav.""",-78.6,-0.06666
"""Jarava ichu Ruiz & Pav.""",-79.106667,-7.981667
"""Jarava ichu Ruiz & Pav.""",-76.256389,-11.676667
"""Jarava ichu Ruiz & Pav.""",-76.269167,-11.741944
"""Jarava ichu Ruiz & Pav.""",-78.444167,-7.160833
"""Jarava ichu Ruiz & Pav.""",-78.516,-0.1
"""Jarava ichu Ruiz & Pav.""",-74.14,-9.1839
"""Jarava ichu Ruiz & Pav.""",-78.51666,-0.1
"""Jarava ichu Ruiz & Pav.""",-78.18333,-8.15
"""Jarava ichu Ruiz & Pav.""",-77.383333,-9.783333
"""Jarava ichu Ruiz & Pav.""",-79.166,-3.333
"""Jarava ichu Ruiz & Pav.""",-78.216,0.033
"""Jarava ichu Ruiz & Pav.""",-78.21666,0.03333
"""Jarava ichu Ruiz & Pav.""",-79.16666,-3.33333
"""Jarava ichu Ruiz & Pav.""",-64.333333,-21.483333
"""Jarava ichu Ruiz & Pav.""",-64.33333,-21.48333
"""Jarava ichu Ruiz & Pav.""",-79.083,-2.9
"""Jarava ichu Ruiz & Pav.""",-79.08333,-2.9
"""Jarava ichu Ruiz & Pav.""",-78.283,0.166
"""Jarava ichu Ruiz & Pav.""",-78.283333,0.166667
"""Jarava ichu Ruiz & Pav.""",-72.05,-13.383333
"""Jarava ichu Ruiz & Pav.""",-77.333333,-9.666667
"""Jarava ichu Ruiz & Pav.""",-78.033333,-7.833333
"""Jarava ichu Ruiz & Pav.""",-72.416667,7.566667
"""Jarava ichu Ruiz & Pav.""",-72.433333,7.6
"""Jarava ichu Ruiz & Pav.""",-78.5,-0.666
"""Jarava ichu Ruiz & Pav.""",-65.928333,-33.186667
"""Jarava ichu Ruiz & Pav.""",-78.5,-0.66666
"""Jarava ichu Ruiz & Pav.""",-66.441389,-18.6075
"""Jarava ichu Ruiz & Pav.""",-76.33333,-11.83333
"""Jarava ichu Ruiz & Pav.""",-76.333333,-11.833333
"""Jarava ichu Ruiz & Pav.""",-68.133333,-16.5
"""Jarava ichu Ruiz & Pav.""",-66.15,-22.433333
"""Jarava ichu Ruiz & Pav.""",-63.956667,-30.399167
"""Jarava ichu Ruiz & Pav.""",-78.666,-0.433
"""Jarava ichu Ruiz & Pav.""",-78.66666,-0.43333
"""Jarava ichu Ruiz & Pav.""",-78.866,-2.55
"""Jarava ichu Ruiz & Pav.""",-78.86666,-2.55
"""Jarava ichu Ruiz & Pav.""",-78.483,-1.516
"""Jarava ichu Ruiz & Pav.""",-78.48333,-1.51666
"""Jarava ichu Ruiz & Pav.""",-63.533333,-29.416667
"""Jarava ichu Ruiz & Pav.""",-79.78,-6.87
"""Jarava ichu Ruiz & Pav.""",-64.166667,-31.833333
"""Jarava ichu Ruiz & Pav.""",-76.1775,-10.62
"""Jarava ichu Ruiz & Pav.""",-78.72,-1.57
"""Jarava ichu Ruiz & Pav.""",-67.9875,-33.591944
"""Jarava ichu Ruiz & Pav.""",-63.531111,-31.699722
"""Jarava ichu Ruiz & Pav.""",-78.9,-1.9
"""Jarava ichu Ruiz & Pav.""",-64.616944,-32.184444
"""Jarava ichu Ruiz & Pav.""",-64.190833,-31.390833
"""Jarava ichu Ruiz & Pav.""",-72.878472,10.3855
"""Jarava ichu Ruiz & Pav.""",-61.018083,-33.016806
"""Jarava ichu Ruiz & Pav.""",-65.101389,-31.691389
"""Jarava ichu Ruiz & Pav.""",-66.404,-27.405
"""Jarava ichu Ruiz & Pav.""",-79.166,-3.566
"""Jarava ichu Ruiz & Pav.""",-79.166667,-3.566667
"""Jarava ichu Ruiz & Pav.""",-79.16667,-3.56667
"""Jarava ichu Ruiz & Pav.""",-66.568889,-37.211111
"""Jarava ichu Ruiz & Pav.""",-68.016667,-35.616667
"""Jarava ichu Ruiz & Pav.""",-66.349167,-28.204444
"""Jarava ichu Ruiz & Pav.""",-65.383333,-41.633333
"""Jarava ichu Ruiz & Pav.""",-65.427222,-31.4325
"""Jarava ichu Ruiz & Pav.""",-78.766,-0.0666
"""Jarava ichu Ruiz & Pav.""",-64.179722,-36.467778
"""Jarava ichu Ruiz & Pav.""",-65.55,-25.833333
"""Jarava ichu Ruiz & Pav.""",-83.84,9.97
"""Jarava ichu Ruiz & Pav.""",-62.236111,-32.969722
"""Jarava ichu Ruiz & Pav.""",-74.2883,4.69444
"""Jarava ichu Ruiz & Pav.""",-74.288333,4.694444
"""Jarava ichu Ruiz & Pav.""",-62.265833,-29.981111
"""Jarava ichu Ruiz & Pav.""",-64.257778,-31.649722
"""Jarava ichu Ruiz & Pav.""",-66.42,-16.83
"""Jarava ichu Ruiz & Pav.""",-65.416667,-18.916667
"""Jarava ichu Ruiz & Pav.""",-65.853333,-35.300278
"""Jarava ichu Ruiz & Pav.""",-65.5775,-34.022222
"""Jarava ichu Ruiz & Pav.""",-65.370833,-33.958889
"""Jarava ichu Ruiz & Pav.""",-65.201667,-32.710556
"""Jarava ichu Ruiz & Pav.""",-64.658611,-30.371667
"""Jarava ichu Ruiz & Pav.""",-65.706111,-28.580556
"""Jarava ichu Ruiz & Pav.""",-64.1325,-29.736667
"""Jarava ichu Ruiz & Pav.""",-73.0236,5.535
"""Jarava ichu Ruiz & Pav.""",-63.263611,-29.979167
"""Jarava ichu Ruiz & Pav.""",-63.806667,-30.271389
"""Jarava ichu Ruiz & Pav.""",-74.10735,4.65017
"""Jarava ichu Ruiz & Pav.""",-69.166667,-32.466667
"""Jarava ichu Ruiz & Pav.""",-63.907397,-32.427057
"""Jarava ichu Ruiz & Pav.""",-70.244364,-15.763643
"""Jarava ichu Ruiz & Pav.""",-64.583611,-31.198611
"""Jarava ichu Ruiz & Pav.""",-64.174167,-31.140278
"""Jarava ichu Ruiz & Pav.""",-75.50307,4.666667
"""Jarava ichu Ruiz & Pav.""",-65.01,-23.468889
"""Jarava ichu Ruiz & Pav.""",-72.916667,7.366667
"""Jarava ichu Ruiz & Pav.""",-76.6333,-12
"""Jarava ichu Ruiz & Pav.""",-68.15,-16.5
"""Jarava ichu Ruiz & Pav.""",-69.250278,-32.408056
"""Jarava ichu Ruiz & Pav.""",-68.898889,-32.883889
"""Jarava ichu Ruiz & Pav.""",-66.17,-17.38
"""Jarava ichu Ruiz & Pav.""",-66.316667,-27.6
"""Jarava ichu Ruiz & Pav.""",-63.455833,-31.023333
"""Jarava ichu Ruiz & Pav.""",-64.181,-31.398
"""Jarava ichu Ruiz & Pav.""",-68.63333,-15.76666
"""Jarava ichu Ruiz & Pav.""",-65.774444,-26.740833
"""Jarava ichu Ruiz & Pav.""",-66.196239,-19.106722
"""Jarava ichu Ruiz & Pav.""",-65.45,-23.93
"""Jarava ichu Ruiz & Pav.""",-68.76,-29.75
"""Jarava ichu Ruiz & Pav.""",-60.74,-27.7
"""Jarava ichu Ruiz & Pav.""",-62.54,-29.31
"""Jarava ichu Ruiz & Pav.""",-64.08,-29.23
"""Jarava ichu Ruiz & Pav.""",-65.59,-25.11
"""Jarava ichu Ruiz & Pav.""",-65.32,-44.01
"""Jarava ichu Ruiz & Pav.""",-60.37,-34.61
"""Jarava ichu Ruiz & Pav.""",-66.75,-32.75
"""Jarava ichu Ruiz & Pav.""",-69.83,-30.33
"""Jarava ichu Ruiz & Pav.""",-68.08,-16.53
"""Jarava ichu Ruiz & Pav.""",-64.62,-32.18
"""Jarava ichu Ruiz & Pav.""",-63.53,-29.42
"""Jarava ichu Ruiz & Pav.""",-65.38,-41.63
"""Jarava ichu Ruiz & Pav.""",-63.81,-30.27
"""Jarava ichu Ruiz & Pav.""",-65.33,-23.46
"""Jarava ichu Ruiz & Pav.""",-65.37,-23.59
"""Jarava ichu Ruiz & Pav.""",-65.47,-23.92
"""Jarava ichu Ruiz & Pav.""",-65.12,-38.25
"""Jarava ichu Ruiz & Pav.""",-69.04,-34.59
"""Jarava ichu Ruiz & Pav.""",-69.21,-33.17
"""Jarava ichu Ruiz & Pav.""",-67.89,-29.44
"""Jarava ichu Ruiz & Pav.""",-67.08,-27.5
"""Jarava ichu Ruiz & Pav.""",-65.77,-26.74
"""Jarava ichu Ruiz & Pav.""",-66.36,-25.32
"""Jarava ichu Ruiz & Pav.""",-66.19,-22.86
"""Jarava ichu Ruiz & Pav.""",-65.73,-24.77
"""Jarava ichu Ruiz & Pav.""",-65.67,-24.88
"""Jarava ichu Ruiz & Pav.""",-65.77,-26.95
"""Jarava ichu Ruiz & Pav.""",-67.7,-28.85
"""Jarava ichu Ruiz & Pav.""",-67.03,-29.11
"""Jarava ichu Ruiz & Pav.""",-65.36,-22.98
"""Jarava ichu Ruiz & Pav.""",-65.97,-24.44
"""Jarava ichu Ruiz & Pav.""",-65.09,-23.16
"""Jarava ichu Ruiz & Pav.""",-64.14,-39
"""Jarava ichu Ruiz & Pav.""",-68.02,-35.62
"""Jarava ichu Ruiz & Pav.""",-65.29,-23.54
"""Jarava ichu Ruiz & Pav.""",-66.36,-26.56
"""Jarava ichu Ruiz & Pav.""",-65.59,-23.67
"""Jarava ichu Ruiz & Pav.""",-65.43,-24.05
"""Jarava ichu Ruiz & Pav.""",-64.49,-24.3
"""Jarava ichu Ruiz & Pav.""",-66.39,-27.35
"""Jarava ichu Ruiz & Pav.""",-61.42,-28.81
"""Jarava ichu Ruiz & Pav.""",-63.89,-30.68
"""Jarava ichu Ruiz & Pav.""",-64.88,-27.99
"""Jarava ichu Ruiz & Pav.""",-65.1,-32.08
"""Jarava ichu Ruiz & Pav.""",-69.25,-32.41
"""Jarava ichu Ruiz & Pav.""",-62.78,-39.02
"""Jarava ichu Ruiz & Pav.""",-64.17,-31.14
"""Jarava ichu Ruiz & Pav.""",-65.4,-26.32
"""Jarava ichu Ruiz & Pav.""",-64.66,-30.37
"""Jarava ichu Ruiz & Pav.""",-64.73,-36.63
"""Jarava ichu Ruiz & Pav.""",-65.49,-40.91
"""Jarava ichu Ruiz & Pav.""",-66.89,-27.09
"""Jarava ichu Ruiz & Pav.""",-65.79,-26.73
"""Jarava ichu Ruiz & Pav.""",-67.68,-28.92
"""Jarava ichu Ruiz & Pav.""",-69.06,-45.3
"""Jarava ichu Ruiz & Pav.""",-65.67,-23.7
"""Jarava ichu Ruiz & Pav.""",-65.49,-23.94
"""Jarava ichu Ruiz & Pav.""",-65.5,-25.68
"""Jarava ichu Ruiz & Pav.""",-64.5,-39.34
"""Jarava ichu Ruiz & Pav.""",-64.94,-35.68
"""Jarava ichu Ruiz & Pav.""",-65.11,-37.32
"""Jarava ichu Ruiz & Pav.""",-63.87,-33.2
"""Jarava ichu Ruiz & Pav.""",-65.46,-33.68
"""Jarava ichu Ruiz & Pav.""",-65.58,-23.67
"""Jarava ichu Ruiz & Pav.""",-65.1,-22.49
"""Jarava ichu Ruiz & Pav.""",-64.91,-23.61
"""Jarava ichu Ruiz & Pav.""",-65.32,-23.07
"""Jarava ichu Ruiz & Pav.""",-65.01,-23.47
"""Jarava ichu Ruiz & Pav.""",-66.35,-27.53
"""Jarava ichu Ruiz & Pav.""",-65.71,-23.73
"""Jarava ichu Ruiz & Pav.""",-65.41,-32.14
"""Jarava ichu Ruiz & Pav.""",-65.77,-27.27
"""Jarava ichu Ruiz & Pav.""",-65.87,-26.61
"""Jarava ichu Ruiz & Pav.""",-68.36,-34.94
"""Jarava ichu Ruiz & Pav.""",-63.8,-37.47
"""Jarava ichu Ruiz & Pav.""",-65.97,-32.82
"""Jarava ichu Ruiz & Pav.""",-65.83,-28.4
"""Jarava ichu Ruiz & Pav.""",-64.78,-28.69
"""Jarava ichu Ruiz & Pav.""",-65.39,-32.32
"""Jarava ichu Ruiz & Pav.""",-65.8,-23.92
"""Jarava ichu Ruiz & Pav.""",-65.2,-32.71
"""Jarava ichu Ruiz & Pav.""",-64.18,-31.4
"""Jarava ichu Ruiz & Pav.""",-61.93,-33.89
"""Jarava ichu Ruiz & Pav.""",-65.91,-28.02
"""Jarava ichu Ruiz & Pav.""",-73.5583,5.29139
"""Jarava ichu Ruiz & Pav.""",-77.3786,1.295
"""Jarava ichu Ruiz & Pav.""",-71.3599,-16.384264
"""Jarava ichu Ruiz & Pav.""",-68.482917,-17.138953
"""Jarava ichu Ruiz & Pav.""",-72.926785,5.543311
"""Jarava ichu Ruiz & Pav.""",-76.6025,-11.461111
"""Jarava ichu Ruiz & Pav.""",-77.268333,1.286111
"""Jarava ichu Ruiz & Pav.""",-77.378611,1.295
"""Jarava ichu Ruiz & Pav.""",-73.558333,5.291389
"""Jarava ichu Ruiz & Pav.""",-68.296572,-16.686439
"""Jarava ichu Ruiz & Pav.""",-76.33,-11.83
"""Jarava ichu Ruiz & Pav.""",-69.51,-18.21
"""Jarava ichu Ruiz & Pav.""",-66.359722,-25.323611
"""Jarava ichu Ruiz & Pav.""",-76.769722,-10.565833
"""Jarava ichu Ruiz & Pav.""",-68.202414,-16.776486
"""Jarava ichu Ruiz & Pav.""",-68.5901,-37.51261
"""Jarava ichu Ruiz & Pav.""",-65.35,-22.98
"""Jarava ichu Ruiz & Pav.""",-65.59,-22.28
"""Jarava ichu Ruiz & Pav.""",-79.225397,-4.036394
"""Jarava ichu Ruiz & Pav.""",-65.714747,-19.469233
"""Jarava ichu Ruiz & Pav.""",-65.980556,-28.288056
"""Jarava ichu Ruiz & Pav.""",-65.410556,-32.1425
"""Jarava ichu Ruiz & Pav.""",-74.16667,5
"""Jarava ichu Ruiz & Pav.""",-75.679309,5.1025
"""Jarava ichu Ruiz & Pav.""",-67.9521,-16.5619
"""Jarava ichu Ruiz & Pav.""",-65.75,-19.583333
"""Jarava ichu Ruiz & Pav.""",-66.242667,-20.936243
